trial_count,FB,c_dis,context,response,rt,state,stim,trial_count,ts,rep_resp,switch,con_shape,con_orient,correct
94,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,j,0.7326738834381104,0,"(1, 2)",94,1,False,False,False,False,False
95,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,j,0.6078360080718994,0,"(0, 2)",95,1,True,False,False,False,False
96,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,j,0.5820090770721436,0,"(1, 2)",96,1,True,False,False,False,False
97,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",-1.0,k,0.718278169631958,0,"(1, 3)",97,1,False,False,False,False,False
98,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,k,0.7547318935394287,1,"(0, 3)",98,0,True,True,False,False,False
99,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,d,0.7187621593475342,1,"(0, 2)",99,0,False,False,False,False,False
100,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,f,0.5224769115447998,1,"(1, 3)",100,0,False,False,False,False,False
101,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,d,0.4720430374145508,1,"(0, 2)",101,0,False,False,False,False,False
102,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,f,0.5025670528411865,1,"(1, 3)",102,0,False,False,False,False,False
103,1,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.30000000000000004,f,0.4526360034942627,1,"(1, 3)",103,0,True,False,False,False,False
104,0,"{'mean': 0.29999999999999999, 'sd': 0.37}",0.10000000000000009,d,0.6171441078186035,1,"(1, 2)",104,0,False,False,False,False,False
105,0,"{'mean': -0.29999999999999999, 'sd': 0.37}",-0.10000000000000009,d,0.9365880489349365,0,"(0, 3)",105,1,True,True,False,False,False
106,1,"{'mean': -0.29999999999999999, 'sd': 0.37}",0.10000000000000009,j,0.7421588897705078,0,"(0, 2)",106,1,False,False,False,False,False
